"","cells","median.pi.avg","median.pi.sd","mean.pi.avg","mean.pi.sd","hill.zero.avg","hill.zero.sd","hill.one.avg","hill.one.sd","hill.two.avg","hill.two.sd","shannon.avg","shannon.sd"
"140",2183,0.0021608132614748,0.00100912191077139,0.00521706041365263,0.00200390894442486,4.379,0.485380875802287,2.76929894275778,0.480776931891828,2.23771804031946,0.480446704978082,1.00321307362932,0.177003434493338
"141",2184,0.00148168076495091,0.000408132023279493,0.00204046371702331,0.000531234861680979,4.383,0.486361539955153,3.48843896865658,0.428064866106135,2.99200515821137,0.442814105969318,1.2419088645142,0.123099151871904
"142",2227,0.00152554290998861,0.0012227704048573,0.0023449996436184,0.00141145618193017,3.476,1.01017050266005,NA,NA,Inf,Inf,NA,NA
"143",2231,0.00156349192262714,0.00189352619421243,0.00505808711258651,0.00617213391278622,3.54,1.02540306779893,NA,NA,Inf,Inf,NA,NA
"144",2232,0.00204728529286246,0.000724224701090796,0.0166156006704733,0.0146290477843619,3.527,0.766719543809119,2.18109022652076,1.01707110919923,1.97811151986781,0.982080922967131,0.674372880254856,0.455646625193309
"145",2233,0,0,0.00537776013854814,0,2,0,1.47048527411645,0,1.29129211850014,0,0.385592464760101,0
"146",2237,0.00168200230922286,0.00150089083317379,0.00422938817861311,0.00459737923146824,3.701,0.953156601775125,NA,NA,Inf,Inf,NA,NA
"147",2238,0.00118364177641376,0.000809432702102753,0.00257022628221271,0.0020960800503385,3.434,0.899139840320986,2.64354134836892,0.813791468704501,2.33088170231776,0.788761283794631,0.921524611084373,0.326306044740747
"148",2282,0.000743489750424738,0.000603907417716868,0.00121757726456196,0.000537029299170112,2.772,0.865311946505283,NA,NA,Inf,Inf,NA,NA
"149",2291,0.00293710988414043,0.00283566803803653,0.00774863845394428,0.00666486766025101,3.852,0.849009314917577,2.61519501812732,0.774288387521794,2.23328858163643,0.741137804797795,0.913932062777342,0.316622827420704
"150",2337,0.00162228928223864,0.00111050434885473,0.00231608298398816,0.00144529456513464,3.776,0.926651327459619,3.12694165371025,0.820914671854859,2.79120383664165,0.796633647975097,1.10046911960383,0.294605954241446
"151",2341,0.00394718468056067,0.00258306664729634,0.00902324584460158,0.00624493612041172,4.67,0.470448000656103,2.94243939100357,0.783397167743607,2.43428174785504,0.78394879138497,1.04029082749024,0.287239884128604
"152",2401,0.00202634245187437,0,0.00221195227052763,0,4,0,3.23501273991477,0,2.71411337178911,0,1.17403286609496,0
"153",2434,0.00121580547112462,0,0.0202079118177439,0,4,0,1.21332711719137,0,1.07702785144042,0,0.193366269773487,0
"154",2452,0.00197350069735007,0.000116259908789365,0.00388200893675417,0.00077930460024026,4.162,0.368635174517968,3.09949693153838,0.3002839568787,2.56313304999192,0.285699973128498,1.12660886862089,0.0960663105525728
"155",2454,0.0022426173565939,0.00146529361699068,0.00487145155247473,0.00373667457649947,3.937,0.836499091888764,2.86106301679527,0.834601959262431,2.46253829540233,0.825188019273358,1.00538083159201,0.310682646500733
"156",2455,0.0088452452052116,0.00389792559463537,0.00982572538474829,0.00265591372652292,3.748,0.645687937716755,3.08505775715609,0.578734892968146,2.81260699468545,0.556617542007432,1.10865531124085,0.190936485039743
"157",2557,0.00221350082608241,0.00162889036179474,0.00308605052914021,0.00153492826838033,4.115,0.815131547321931,3.18654907534054,0.733450710597143,2.77968247112751,0.733990227640796,1.129358460975,0.252470081268655
"158",2610,0.00282720719638034,0.00274742367959382,0.00638848035578414,0.00599515519920123,4.321,0.732458528174464,3.00561580878726,0.846108930956169,2.55750734885099,0.860452376533425,1.05675358104937,0.305522175299267
"159",2654,0.028697041964092,0.0227879940312698,0.0424585513549648,0.0147987528815077,4.465,0.499023069631081,2.70736279971606,0.588151564454541,2.38724748085341,0.565014290579566,0.971232823226849,0.226434969215777
"160",2655,0.00157914363232084,0.000240802781995421,0.0134185674802486,0.00527342116092622,3.333,0.471522357193515,1.64396513658118,0.298723837444036,1.35669612084741,0.224732911467239,0.481434704362752,0.175357151519232
"161",2666,0.00183744077565108,0.00125461628557902,0.00261659813730558,0.000888709466722519,3.122,0.708249685928359,2.6445941064983,0.587191260722211,2.38216574602932,0.5313563494525,0.946362601702677,0.233404058398628
"162",2720,0.00140720858895705,0.000639377795443521,0.00447943027188872,0.00155873066804791,3.32,0.466709564737875,2.0087087743637,0.349294788725065,1.64757202371204,0.363677223888285,0.682615922549466,0.172134850185718
"163",2722,0.00419515071633119,0.00134119395339941,0.00365324372597861,0.000744978330511592,3.744,0.617126279496223,3.48067939884381,0.596329599531012,3.34051106383079,0.598377049342178,1.23232340671548,0.173729749729589
"164",2765,0.00305662706088238,0.000945654847785223,0.00255684494352394,0.000322395401588899,4.19,0.392497202606663,3.82867458773835,0.365660839308882,3.61579287630415,0.36682081298663,1.33828862719244,0.090319615652422
"165",2778,0.00143159447550028,0.00102229380975988,0.00196698647534723,0.000966474790948864,3.583,0.938078350134461,NA,NA,Inf,Inf,NA,NA
"166",2817,0.00159104167787495,0.00095165500385544,0.0100555585470546,0.012928509828753,3.55,0.905715363853522,NA,NA,Inf,Inf,NA,NA
"167",2819,0.00324566392806364,0.00273802779870636,0.00994139088462053,0.00442729461822448,3.876,0.655021414194266,2.3063101638066,0.484804144077081,1.92727628807854,0.44652527698943,0.812516671565587,0.218570693070907
"168",2872,0.00324868032689741,0.00216830838973782,0.00346536110274248,0.00105513631295091,4.079,0.674695645616753,3.22366501007779,0.646317015159333,2.92278614771921,0.660646219742406,1.14936338245311,0.209409302047581
"169",2874,0.00420957375994834,0.00107847545402513,0.00425193745839936,0.00096641508464394,5,0,4.04076345179285,0.404951697422318,3.63673943123261,0.51955599562705,1.39132682677325,0.101689883765577
"170",2888,0.00167735527651172,0.000756855392817444,0.00226723928366566,0.00109241962213947,3.944,0.776831685416776,3.155567900466,0.728334243503718,2.78596710439372,0.802813551587474,1.12135324895177,0.240009390904345
"171",2929,0.00185893758663867,0.00233507355632513,0.00816087333760975,0.00543008814044169,3.605,0.834068744571255,2.143642016324,0.680178128271045,1.835759593948,0.662919786180436,0.714584190319979,0.308093206395798
"172",2943,0.00101782373306978,4.66415413089555e-06,0.013358470795184,0.00569635908631546,4.167,0.373162498451077,1.67818384065758,1.01223025284164,1.54766219977792,1.04266330154776,0.397313623827839,0.437808447531009
"173",2982,0.00647077758897159,0.00259143558019759,0.0196891949323691,0.00666148825228666,4.145,0.35227702039602,2.15522824899437,0.549401666039597,1.72246929793994,0.575102061424255,0.740403735056709,0.22515261552801
"174",2984,0.00328041053212532,0.00195200313122872,0.00685147048132906,0.00476118451739063,4.096,0.723399825343702,2.82119624080181,0.751882066397811,2.40262057131928,0.751355069927144,0.99973694644747,0.279060583365941
"175",3038,0.00226372382569327,0,0.0105239138658874,0,3,0,2.25155640210391,0,2.05190634455021,0,0.81162171134686,0
"176",3039,0.00629285289432297,0.00480818895013944,0.00723456604297546,0.00232387440727205,3.766,0.784767392199662,3.039822224769,0.675370648561887,2.75470228246287,0.678314630089461,1.08527159944847,0.236158404278382
"177",3046,0,0,0.00031055900621118,0,1,0,1,0,1,0,0,0
"178",3093,0.000963525835866261,0.000801125850229323,0.00295396149949341,0.00138928596468734,2.786,0.773823495897352,2.10170489280832,0.505534335079785,1.83298940637076,0.440171255065136,0.711842953949367,0.254692611693417
"179",3094,0.00256003809362341,0.00239884696957382,0.00400370707037721,0.00208499578261459,3.816,0.909379442791055,2.88196632582281,0.737946875417851,2.50146954213722,0.705341831778461,1.02191440229283,0.280915683405462
"180",3095,0.00180753959900427,0.00107713897808027,0.00735238482680724,0.00883409059017287,3.691,0.860383204891435,2.64129341060447,0.999048928222149,2.36952059284746,0.95664354198311,0.88992294999869,0.418170737020442
"181",3147,0.000460447963877714,0.000292075733982142,0.00126866617325159,0.000585025044951019,2.847,0.627682232491078,2.04412940115984,0.441117338054426,1.76285257858314,0.478247667019384,0.692696553068295,0.209638188962309
"182",3148,0.00214526865379984,0.00188670759941921,0.00404079185159395,0.00274319843902422,3.858,0.912506804724589,NA,NA,Inf,Inf,NA,NA
